12088,LOTOM
12096,HITOM
12104,LOTOM
12112,HITOM
12120,HIHAT+LOTOM
12128,HIHAT+SNARE
12136,
12144,FLTOM
12152,
12160,HITOM+BASS
12168,LOTOM
12176,HITOM
12184,LOTOM+FLTOM
12192,SNARE+FLTOM
12200,
12208,HITOM+BASS
12216,LOTOM
12224,HITOM
12232,LOTOM
12240,HITOM
12248,HIHAT+LOTOM
12256,HIHAT+SNARE
12264,
12272,FLTOM
12280,
12288,HITOM+BASS
12296,LOTOM
12304,HITOM
12312,LOTOM+FLTOM
12320,SNARE+FLTOM
12328,
12336,HITOM+BASS
12344,LOTOM
12352,HITOM
12360,LOTOM
12368,HITOM
12376,LOTOM
12384,CYMBAL+SNARE+BASS
12392,SNARE+FLTOM
12400,HITOM
12408,HITOM
